"","fishstock","AssessmentYear","Year","recruitment","high_recruitment","low_recruitment","low_SSB","SSB","high_SSB","catches","landings","discards","low_F","F","high_F","StockPublishNote","Purpose","Fage","recruitment_age","units","stockSizeDescription","stockSizeUnits","fishingPressureDescription","fishingPressureUnits"
"6505","rjc.27.9a",2018,2004,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6506","rjc.27.9a",2018,2005,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6507","rjc.27.9a",2018,2006,NA,NA,NA,NA,0.73,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6508","rjc.27.9a",2018,2007,NA,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6509","rjc.27.9a",2018,2008,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6510","rjc.27.9a",2018,2009,NA,NA,NA,NA,0.91,NA,NA,768,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6511","rjc.27.9a",2018,2010,NA,NA,NA,NA,1.11,NA,NA,725,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6512","rjc.27.9a",2018,2011,NA,NA,NA,NA,1.46,NA,NA,950,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6513","rjc.27.9a",2018,2012,NA,NA,NA,NA,1.32,NA,NA,764,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6514","rjc.27.9a",2018,2013,NA,NA,NA,NA,1.83,NA,NA,809,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6515","rjc.27.9a",2018,2014,NA,NA,NA,NA,1.4,NA,NA,800,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6516","rjc.27.9a",2018,2015,NA,NA,NA,NA,1.83,NA,NA,697,31,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6517","rjc.27.9a",2018,2016,NA,NA,NA,NA,1.47,NA,NA,682,43,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6518","rjc.27.9a",2018,2017,NA,NA,NA,NA,2.26,NA,NA,744,7,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6519","rje.27.7de",2018,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6520","rje.27.7de",2018,2009,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6521","rje.27.7de",2018,2010,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6522","rje.27.7de",2018,2011,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6523","rje.27.7de",2018,2012,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6524","rje.27.7de",2018,2013,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6525","rje.27.7de",2018,2014,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6526","rje.27.7de",2018,2015,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6527","rje.27.7de",2018,2016,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6528","rje.27.7de",2018,2017,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6529","rje.27.7fg",2018,1993,NA,NA,NA,"0.15",1.05,1.96,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6530","rje.27.7fg",2018,1994,NA,NA,NA,"0.44",1.88,3.32,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6531","rje.27.7fg",2018,1995,NA,NA,NA,"0.32",2.27,4.22,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6532","rje.27.7fg",2018,1996,NA,NA,NA,"0",0.53,1.08,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6533","rje.27.7fg",2018,1997,NA,NA,NA,"0.78",2.29,3.81,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6534","rje.27.7fg",2018,1998,NA,NA,NA,"0.66",2.56,4.45,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6535","rje.27.7fg",2018,1999,NA,NA,NA,"1.07",2.54,4.01,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6536","rje.27.7fg",2018,2000,NA,NA,NA,"0.15",0.82,1.49,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6537","rje.27.7fg",2018,2001,NA,NA,NA,"0.4",1.9,3.41,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6538","rje.27.7fg",2018,2002,NA,NA,NA,"1.07",2.32,3.56,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6539","rje.27.7fg",2018,2003,NA,NA,NA,"0.25",1.32,2.38,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6540","rje.27.7fg",2018,2004,NA,NA,NA,"0.17",1.6,3.03,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6541","rje.27.7fg",2018,2005,NA,NA,NA,"0.56",1.75,2.94,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6542","rje.27.7fg",2018,2006,NA,NA,NA,"0.08",0.51,0.95,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6543","rje.27.7fg",2018,2007,NA,NA,NA,"0.03",0.54,1.04,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6544","rje.27.7fg",2018,2008,NA,NA,NA,"0.13",0.51,0.9,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6545","rje.27.7fg",2018,2009,NA,NA,NA,"0.13",0.77,1.42,NA,187,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6546","rje.27.7fg",2018,2010,NA,NA,NA,"0",1.06,2.17,NA,272,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6547","rje.27.7fg",2018,2011,NA,NA,NA,"0.05",0.79,1.52,NA,323,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6548","rje.27.7fg",2018,2012,NA,NA,NA,"0.11",0.58,1.06,NA,362,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6549","rje.27.7fg",2018,2013,NA,NA,NA,"0",0.28,0.61,NA,247,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6550","rje.27.7fg",2018,2014,NA,NA,NA,"0",0.66,1.58,NA,227,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6551","rje.27.7fg",2018,2015,NA,NA,NA,"0",0.35,0.86,NA,216,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6552","rje.27.7fg",2018,2016,NA,NA,NA,"0.03",0.58,1.12,NA,198,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6553","rje.27.7fg",2018,2017,NA,NA,NA,"0.44",1.6,2.77,NA,204,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6554","rjf.27.67",2018,2009,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6555","rjf.27.67",2018,2010,NA,NA,NA,NA,NA,NA,NA,301,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6556","rjf.27.67",2018,2011,NA,NA,NA,NA,NA,NA,NA,283,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6557","rjf.27.67",2018,2012,NA,NA,NA,NA,NA,NA,NA,253,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6558","rjf.27.67",2018,2013,NA,NA,NA,NA,NA,NA,NA,251,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6559","rjf.27.67",2018,2014,NA,NA,NA,NA,NA,NA,NA,211,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6560","rjf.27.67",2018,2015,NA,NA,NA,NA,NA,NA,NA,212,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6561","rjf.27.67",2018,2016,NA,NA,NA,NA,NA,NA,NA,186,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6562","rjf.27.67",2018,2017,NA,NA,NA,NA,NA,NA,NA,219,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6563","rjh.27.4a6",2018,2009,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6564","rjh.27.4a6",2018,2010,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6565","rjh.27.4a6",2018,2011,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6566","rjh.27.4a6",2018,2012,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6567","rjh.27.4a6",2018,2013,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6568","rjh.27.4a6",2018,2014,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6569","rjh.27.4a6",2018,2015,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6570","rjh.27.4a6",2018,2016,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6571","rjh.27.4a6",2018,2017,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6572","rjh.27.4c7d",2017,1988,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6573","rjh.27.4c7d",2017,1989,NA,NA,NA,NA,0.116,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6574","rjh.27.4c7d",2017,1990,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6575","rjh.27.4c7d",2017,1991,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6576","rjh.27.4c7d",2017,1992,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6577","rjh.27.4c7d",2017,1993,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6578","rjh.27.4c7d",2017,1994,NA,NA,NA,NA,0.017,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6579","rjh.27.4c7d",2017,1995,NA,NA,NA,NA,0.166,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6580","rjh.27.4c7d",2017,1996,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6581","rjh.27.4c7d",2017,1997,NA,NA,NA,NA,0.114,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6582","rjh.27.4c7d",2017,1998,NA,NA,NA,NA,0.277,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6583","rjh.27.4c7d",2017,1999,NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6584","rjh.27.4c7d",2017,2000,NA,NA,NA,NA,0.029,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6585","rjh.27.4c7d",2017,2001,NA,NA,NA,NA,0.129,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6586","rjh.27.4c7d",2017,2002,NA,NA,NA,NA,0.136,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6587","rjh.27.4c7d",2017,2003,NA,NA,NA,NA,0.384,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6588","rjh.27.4c7d",2017,2004,NA,NA,NA,NA,0.035,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6589","rjh.27.4c7d",2017,2005,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6590","rjh.27.4c7d",2017,2006,NA,NA,NA,NA,0.144,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6591","rjh.27.4c7d",2017,2007,NA,NA,NA,NA,0.462,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6592","rjh.27.4c7d",2017,2008,NA,NA,NA,NA,0.018,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6593","rjh.27.4c7d",2017,2009,NA,NA,NA,NA,0.303,NA,NA,158,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6594","rjh.27.4c7d",2017,2010,NA,NA,NA,NA,0.142,NA,NA,133,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6595","rjh.27.4c7d",2017,2011,NA,NA,NA,NA,0.421,NA,NA,144,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6596","rjh.27.4c7d",2017,2012,NA,NA,NA,NA,1.094,NA,NA,194,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6597","rjh.27.4c7d",2017,2013,NA,NA,NA,NA,0.322,NA,NA,239,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6598","rjh.27.4c7d",2017,2014,NA,NA,NA,NA,1.792,NA,NA,181,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6599","rjh.27.4c7d",2017,2015,NA,NA,NA,NA,1.207,NA,NA,191,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6600","rjh.27.4c7d",2017,2016,NA,NA,NA,NA,1.001,NA,NA,147,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6601","rjh.27.7afg",2018,2009,NA,NA,NA,NA,NA,NA,NA,350,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6602","rjh.27.7afg",2018,2010,NA,NA,NA,NA,NA,NA,NA,910,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6603","rjh.27.7afg",2018,2011,NA,NA,NA,NA,NA,NA,NA,1099,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6604","rjh.27.7afg",2018,2012,NA,NA,NA,NA,NA,NA,NA,1160,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6605","rjh.27.7afg",2018,2013,NA,NA,NA,NA,NA,NA,NA,1097,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6606","rjh.27.7afg",2018,2014,NA,NA,NA,NA,NA,NA,NA,1170,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6607","rjh.27.7afg",2018,2015,NA,NA,NA,NA,NA,NA,NA,1172,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6608","rjh.27.7afg",2018,2016,NA,NA,NA,NA,NA,NA,NA,1004,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6609","rjh.27.7afg",2018,2017,NA,NA,NA,NA,NA,NA,NA,1019,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/hour",NA,NA
"6610","rjh.27.7e",2018,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6611","rjh.27.7e",2018,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6612","rjh.27.7e",2018,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6613","rjh.27.7e",2018,2009,NA,NA,NA,NA,NA,NA,NA,221,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6614","rjh.27.7e",2018,2010,NA,NA,NA,NA,NA,NA,NA,365,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6615","rjh.27.7e",2018,2011,NA,NA,NA,NA,NA,NA,NA,414,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6616","rjh.27.7e",2018,2012,NA,NA,NA,NA,NA,NA,NA,349,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6617","rjh.27.7e",2018,2013,NA,NA,NA,NA,NA,NA,NA,419,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6618","rjh.27.7e",2018,2014,NA,NA,NA,NA,NA,NA,NA,579,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6619","rjh.27.7e",2018,2015,NA,NA,NA,NA,NA,NA,NA,708,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6620","rjh.27.7e",2018,2016,NA,NA,NA,NA,NA,NA,NA,587,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6621","rjh.27.7e",2018,2017,NA,NA,NA,NA,NA,NA,NA,492,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6622","rjh.27.9a",2018,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6623","rjh.27.9a",2018,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6624","rjh.27.9a",2018,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6625","rjh.27.9a",2018,2008,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6626","rjh.27.9a",2018,2009,NA,NA,NA,NA,0.54,NA,NA,164,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6627","rjh.27.9a",2018,2010,NA,NA,NA,NA,0.92,NA,NA,223,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6628","rjh.27.9a",2018,2011,NA,NA,NA,NA,0.97,NA,NA,162,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6629","rjh.27.9a",2018,2012,NA,NA,NA,NA,1.02,NA,NA,165,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6630","rjh.27.9a",2018,2013,NA,NA,NA,NA,0.82,NA,NA,182,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6631","rjh.27.9a",2018,2014,NA,NA,NA,NA,0.92,NA,NA,174,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6632","rjh.27.9a",2018,2015,NA,NA,NA,NA,1.14,NA,NA,236,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6633","rjh.27.9a",2018,2016,NA,NA,NA,NA,1.07,NA,NA,224,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6634","rjh.27.9a",2018,2017,NA,NA,NA,NA,1.75,NA,NA,236,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index","kg/trip",NA,NA
"6635","rji.27.67",2018,2009,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6636","rji.27.67",2018,2010,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6637","rji.27.67",2018,2011,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6638","rji.27.67",2018,2012,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6639","rji.27.67",2018,2013,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6640","rji.27.67",2018,2014,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6641","rji.27.67",2018,2015,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6642","rji.27.67",2018,2016,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6643","rji.27.67",2018,2017,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes",NA,NA,NA,NA
"6644","rjm.27.3a47d",2017,1993,NA,NA,NA,NA,0.963,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6645","rjm.27.3a47d",2017,1994,NA,NA,NA,NA,1.091,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6646","rjm.27.3a47d",2017,1995,NA,NA,NA,NA,0.889,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6647","rjm.27.3a47d",2017,1996,NA,NA,NA,NA,0.731,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6648","rjm.27.3a47d",2017,1997,NA,NA,NA,NA,0.841,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6649","rjm.27.3a47d",2017,1998,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6650","rjm.27.3a47d",2017,1999,NA,NA,NA,NA,1.027,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
"6651","rjm.27.3a47d",2017,2000,NA,NA,NA,NA,1.322,NA,NA,NA,NA,NA,NA,NA,"Stock published","Advice",NA,NA,"tonnes","Biomass Index",NA,NA,NA
